,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
407,TP53,TP53_unspecified,,,,thyroid / carcinoma / anaplastic carcinoma,3,Phase 2,Cisplatin + Crolibulin,,Completed,NCT01240590,,PCD,2015Aug31,No,Yes,,2,10.1200/jco.2013.31.15_suppl.6074,,,Progression free survival,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,COSO36286315,2022Nov28,COSO36286315,thyroid,NS,NS,NS,carcinoma,anaplastic_carcinoma,NS,NS
408,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
409,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
410,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
411,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
412,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
413,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
414,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
415,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Lapatinib,,"Active, not recruiting",NCT01947023,,ECD,2023Jul01,Yes,Yes,,2,10.1200/JCO.2018.36.15_suppl.6087,,,Maximum tolerated dose/toxicity,19.0,19.0,,,58,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
416,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
417,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
418,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
419,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
420,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
421,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
422,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
423,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,CDX-3379 + Vemurafenib,,Completed,NCT02456701,,PCD,2016Oct13,Yes,Yes,Primary outcome met,1,35045748,,,Response rate,6.0,6.0,,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,COSO36284862,2022Dec13,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
424,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
425,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
426,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
427,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
428,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
429,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
430,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
431,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 1,Dabrafenib + Pazopanib,,Completed,NCT01713972,,PCD,2016Jul30,Expression confirmed,Yes,,2,10.1200/PO.17.00247,,,Maximum tolerated dose/toxicity,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
432,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
433,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
434,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
435,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
436,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
437,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
438,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
439,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Trametinib,,Recruiting,NCT05182931,I-FIRST,ECD,2024Dec30,Yes,No,,4,NCT05182931,Previously-treated,,Progression free survival,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Aug04,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
440,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
441,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
442,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
443,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
444,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
445,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
446,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
447,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Phase 2,Dabrafenib + Radioiodine + Trametinib,,"Active, not recruiting",NCT03244956,MERAIODE,ECD,2021Nov18,Yes,Yes,,2,10.1210/jendso/bvab048.1789,,,Overall Response Rate,21.0,21.0,,,38,,18-61,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
448,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
449,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
450,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
451,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
452,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
453,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
454,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
455,BRAF,BRAF_V600E,56056643 + 56059110,,p.V600E,thyroid / carcinoma / NS,3,Unknown,Dabrafenib + Trametinib,,Recruiting,NCT05099068,PLANET,ECD,2025Sep15,Yes,No,,4,NCT05099068,,,"PFS, ORR",500.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Jan24,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
456,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
457,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
458,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
459,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
460,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
461,BRAF,BRAF_V600E/M,56056643 + 56059110 + 56075762,,p.V600E + p.V600M,thyroid / carcinoma / NS,3,Phase 2,Binimetinib + Encorafenib,,Recruiting,NCT04061980,,ECD,2023Jul30,Yes,No,,4,NCT04061980,,,Overall Response Rate,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO36284862,2022Nov28,COSO36284862,thyroid,NS,NS,NS,carcinoma,NS,NS,NS
